outlet_name_allsides,source_type_allsides,bias_allsides,url_allsides,url_cleaned
San Antonio Express-News,News Media,Center,https://www.allsides.com/news-source/san-antonio-express-news-media-bias,expressnews.com
San Bernardino Sun,News Media,Center,https://www.allsides.com/news-source/san-bernardino-sun-media-bias,sbsun.com
San Diego Union-Tribune,News Media,Center-Left,https://www.allsides.com/news-source/san-diego-union-tribune-media-bias-0,sandiegouniontribune.com
San Francisco Chronicle,News Media,Left,https://www.allsides.com/news-source/san-francisco-chronicle,sfchronicle.com
San Gabriel Valley Tribune,News Media,Center,https://www.allsides.com/news-source/san-gabriel-valley-tribune-media-bias,sgvtribune.com
San Jose Mercury News,News Media,Center-Left,https://www.allsides.com/news-source/san-jose-mercury-news,mercurynews.com
San Juan Daily Star,News Media,Center-Left,https://www.allsides.com/news-source/san-juan-daily-star-media-bias,sanjuandailystar.com
Santa Fe New Mexican,News Media,Center,https://www.allsides.com/news-source/santa-fe-new-mexican-media-bias,santafenewmexican.com
Science Daily,News Media,Center,https://www.allsides.com/news-source/science-daily,sciencedaily.com
Scientific American,News Media,Center-Left,https://www.allsides.com/news-source/scientific-american,scientificamerican.com
Scottsbluff Star-Herald,News Media,Center,https://www.allsides.com/news-source/scottsbluff-star-herald-media-bias,starherald.com
SCOTUSblog,News Media,Center,https://www.allsides.com/news-source/scotusblog-media-bias,scotusblog.com
Scriberr Media - News,News Media,Center,https://www.allsides.com/news-source/scriberr-media-news-media-bias-0,scriberrnews.com
Scriberr Media - Opinion/Editorial,News Media,Center-Right,https://www.allsides.com/news-source/scriberr-media-opinioneditorial-media-bias,scriberrnews.com/opinion
Scripps News,News Media,Center,https://www.allsides.com/news-source/scripps-news-media-bias,scrippsnews.com
Seacoast Online,News Media,Center,https://www.allsides.com/news-source/seacoast-online-media-bias,seacoastonline.com
Search for Common Ground,Think Tank / Policy Group,Center,https://www.allsides.com/news-source/search-common-ground-media-bias,sfcg.org
Searchlight New Mexico,News Media,Center,https://www.allsides.com/news-source/searchlight-new-mexico-media-bias,searchlightnm.org
Seattle Gay News,News Media,Center-Left,https://www.allsides.com/news-source/seattle-gay-news-media-bias,sgn.org
Seeds of Peace,Think Tank / Policy Group,Center,https://www.allsides.com/news-source/seeds-peace-media-bias,seedsofpeace.org
Seeley Swan Pathfinder,News Media,Center,https://www.allsides.com/news-source/seeley-swan-pathfinder-media-bias,seeleylake.com
Seguin Today,News Media,Center,https://www.allsides.com/news-source/seguin-today-media-bias,seguintoday.com
Semafor,News Media,Center-Left,https://www.allsides.com/news-source/semafor-media-bias,semafor.com
Sentinel-Tribune,News Media,Center,https://www.allsides.com/news-source/sentinel-tribune-media-bias,sent-trib.com
Seven Days News,News Media,Center,https://www.allsides.com/news-source/seven-days-news-media-bias,sevendaysvt.com
SF Weekly,News Media,Center,https://www.allsides.com/news-source/sf-weekly,sfweekly.com
SFGATE,News Media,Center-Left,https://www.allsides.com/news-source/sf-gate,sfgate.com
Sharon Says So,Podcast,Center,https://www.allsides.com/news-source/sharon-says-so-media-bias,sharonmcmahon.com/podcast
Shore News Network,News Media,Center,https://www.allsides.com/news-source/shore-news-network-media-bias,shorenewsnetwork.com
Shreveport Times,News Media,Center,https://www.allsides.com/news-source/shreveport-times,shreveporttimes.com
Silver City Daily Press,News Media,Center,https://www.allsides.com/news-source/silver-city-daily-press-media-bias,scdailypress.com
Siouxland Proud,News Media,Center,https://www.allsides.com/news-source/siouxland-proud-media-bias,siouxlandproud.com
Sky News,News Media,Center-Left,https://www.allsides.com/news-source/sky-news-media-bias,news.sky.com
Sky-Hi Daily News,News Media,Center-Left,https://www.allsides.com/news-source/sky-hi-daily-news,skyhidailynews.com
Slate,News Media,Left,https://www.allsides.com/news-source/slate,slate.com
SmartHER News,News Media,Center,https://www.allsides.com/news-source/smarther-news-media-bias,smarthernews.com
SmartNews,News Media,Center-Left,https://www.allsides.com/news-source/smartnews-media-bias,smartnews.com/en
Smerconish,News Media,Center,https://www.allsides.com/news-source/smerconish-media-bias,smerconish.com
Smithsonian Magazine,News Media,Center,https://www.allsides.com/news-source/smithsonian-magazine-media-bias,smithsonianmag.com
Snopes,Fact Check,Center-Left,https://www.allsides.com/news-source/snopes,snopes.com
Soap Box Media Cincinnati,News Media,Center,https://www.allsides.com/news-source/soap-box-media-cincinnati-media-bias,soapboxmedia.com
Socialist Alternative,News Media,Left,https://www.allsides.com/news-source/socialist-alternative,socialistalternative.org
Socialist Project/The Bullet,News Media,Left,https://www.allsides.com/news-source/socialist-projectthe-bullet,socialistproject.ca/bullet
South Arkansas Sun,News Media,Center,https://www.allsides.com/news-source/south-arkansas-sun-media-bias,southarkansassun.com/#google_vignette
South Bend Tribune,News Media,Center,https://www.allsides.com/news-source/south-bend-tribune-media-bias,southbendtribune.com
South Carolina Public Radio,News Media,Center,https://www.allsides.com/news-source/south-carolina-public-radio-media-bias,southcarolinapublicradio.org
South China Morning Post,News Media,Center,https://www.allsides.com/news-source/south-china-morning-post-media-bias,scmp.com
South Dakota News Watch,News Media,Center,https://www.allsides.com/news-source/south-dakota-news-watch-media-bias,sdnewswatch.org
South Florida Gay News,News Media,Center-Left,https://www.allsides.com/news-source/south-florida-gay-news-media-bias,southfloridagaynews.com
Southeast Missourian,News Media,Center,https://www.allsides.com/news-source/southeast-missourian-media-bias,semissourian.com
Southern Minnesota News,News Media,Center,https://www.allsides.com/news-source/southern-minnesota-news-media-bias,southernminnesotanews.com
Southern Poverty Law Center,Think Tank / Policy Group,Left,https://www.allsides.com/news-source/southern-poverty-law-center-media-bias,splcenter.org
Southern Utah News,News Media,Center,https://www.allsides.com/news-source/southern-utah-news-media-bias,sunews.net
Southwest Arkansas Radio,News Media,Center,https://www.allsides.com/news-source/southwest-arkansas-radio-media-bias,southwestarkansasradio.com
Sparks Tribune,News Media,Center,https://www.allsides.com/news-source/sparks-tribune-media-bias,sparkstrib.com
Spectrum Bay News 9,News Media,Center,https://www.allsides.com/news-source/spectrum-bay-news-9-media-bias,baynews9.com/fl/tampa
Spectrum Local News,News Media,Center,https://www.allsides.com/news-source/spectrum-local-news-media-bias,spectrumlocalnews.com/splash
Spectrum News NY1,News Media,Center,https://www.allsides.com/news-source/spectrum-news-ny1-media-bias,ny1.com/nyc/all-boroughs
Spectrum NY1,News Media,Center,https://www.allsides.com/news-source/spectrum-ny1-media-bias,ny1.com/nyc/all-boroughs
Spectrum Tampa,News Media,Center,https://www.allsides.com/news-source/spectrum-tampa-media-bias,baynews9.com/fl/tampa
Spiked,News Media,Center-Right,https://www.allsides.com/news-source/spiked-media-bias,spiked-online.com
Splinter,News Media,Left,https://www.allsides.com/news-source/splinter-media-bias,splinternews.com
Spokesman Review,News Media,Center-Left,https://www.allsides.com/news-source/spokesman-review,spokesman.com
Spot On Alabama,News Media,Center,https://www.allsides.com/news-source/spot-alabama-media-bias,spotonalabama.com
Spot On Florida,News Media,Center,https://www.allsides.com/news-source/spot-florida-media-bias,spotonflorida.com
Spot On Illinois,News Media,Center,https://www.allsides.com/news-source/spot-illinois-media-bias,spotonillinois.com
Spotlight PA,News Media,Center,https://www.allsides.com/news-source/spotlight-pa-media-bias,spotlightpa.org
Springfield Daily Citizen,News Media,Center,https://www.allsides.com/news-source/springfield-daily-citizen-media-bias,sgfcitizen.org
Springfield News-Leader,News Media,Center,https://www.allsides.com/news-source/springfield-news-leader-media-bias,news-leader.com
Springfield News-Sun,News Media,Center,https://www.allsides.com/news-source/springfield-news-sun-media-bias,springfieldnewssun.com
SSRS,Reference,Center,https://www.allsides.com/news-source/ssrs-media-bias,ssrs.com
St George News,News Media,Center,https://www.allsides.com/news-source/st-george-news-media-bias-0,stgeorgeutah.com
St. Augustine Record,News Media,Center,https://www.allsides.com/news-source/st-augustine-record-media-bias,staugustine.com
St. Cloud Times,News Media,Center-Left,https://www.allsides.com/news-source/st-cloud-times-media-bias,sctimes.com
St. George News,News Media,Center,https://www.allsides.com/news-source/st-george-news-media-bias,thespectrum.com
St. Joseph News-Press,News Media,Center,https://www.allsides.com/news-source/st-joseph-news-press-media-bias,newspressnow.com
St. Louis Call Newspapers,News Media,Center,https://www.allsides.com/news-source/st-louis-call-newspapers-media-bias,callnewspapers.com
St. Louis Post-Dispatch,News Media,Center,https://www.allsides.com/news-source/st-louis-post-dispatch-media-bias,stltoday.com
St. Louis Riverfront Times,News Media,Center-Left,https://www.allsides.com/news-source/st-louis-riverfront-times-media-bias,riverfronttimes.com
Stamford Advocate,News Media,Center,https://www.allsides.com/news-source/stamford-advocate-media-bias,stamfordadvocate.com
StandAmerica,Think Tank / Policy Group,Right,https://www.allsides.com/news-source/standamerica-media-bias,standamerica.us
Star Beacon,News Media,Center,https://www.allsides.com/news-source/star-beacon-media-bias,starbeacon.com
Star Democrat,News Media,Center,https://www.allsides.com/news-source/star-democrat-media-bias,stardem.com
Star Tribune,News Media,Center-Left,https://www.allsides.com/news-source/star-tribune-media-bias,startribune.com
Stars and Stripes,News Media,Center,https://www.allsides.com/news-source/stars-and-stripes-media-bias,stripes.com
Starved Rock Media,News Media,Center,https://www.allsides.com/news-source/starved-rock-media-media-bias,starvedrock.media
STAT,News Media,Center,https://www.allsides.com/news-source/stat-media-bias,statnews.com
State Journal,News Media,Center-Left,https://www.allsides.com/news-source/state-journal,state-journal.com
Staten Island Advance,News Media,Center,https://www.allsides.com/news-source/silivecom-media-bias,silive.com
Statesman Journal,News Media,Center,https://www.allsides.com/news-source/statesman-journal-media-bias,statesmanjournal.com
Stillwater Gazette,News Media,Center,https://www.allsides.com/news-source/stillwater-gazette-media-bias,hometownsource.com/stillwater_gazette
Stimson Center,Reference,Center,https://www.allsides.com/news-source/stimson-center-media-bias,stimson.org
Storm Lake Times,News Media,Center,https://www.allsides.com/news-source/storm-lake-times-media-bias,stormlake.com
StoryCorps,News Media,Center,https://www.allsides.com/news-source/storycorps-media-bias,storycorps.org
Straight Arrow News,News Media,Center,https://www.allsides.com/news-source/straight-arrow-news-media-bias,san.com
Students For Life,News Media,Center-Right,https://www.allsides.com/news-source/students-life-media-bias,studentsforlife.org
Subverse,News Media,Center,https://www.allsides.com/news-source/subverse-media-bias,minds.com/subverse
Sun Herald,News Media,Center,https://www.allsides.com/news-source/sun-herald-media-bias,sunherald.com
Sun Sentinel,News Media,Center,https://www.allsides.com/news-source/sun-sentinel-media-bias,sun-sentinel.com
Sunlight Foundation,Reference,Center,https://www.allsides.com/news-source/sunlight-foundation,sunlightfoundation.com/press/editorials
Superior Telegram,News Media,Center,https://www.allsides.com/news-source/superior-telegram-media-bias,superiortelegram.com
SW News 4 U,News Media,Center,https://www.allsides.com/news-source/sw-news-4-u-media-bias,swnews4u.com
Sweetwater Now,News Media,Center,https://www.allsides.com/news-source/sweetwater-now-media-bias,sweetwaternow.com
Tablet Mag,News Media,Center-Right,https://www.allsides.com/news-source/tablet-mag-media-bias,tabletmag.com
Tabor-Loris Tribune,News Media,Center,https://www.allsides.com/news-source/tabor-loris-tribune-media-bias,tabor-loris.com
Taipei Times,News Media,Center,https://www.allsides.com/news-source/taipei-times-media-bias,taipeitimes.com
Talk TV,News Media,Center-Left,https://www.allsides.com/news-source/talk-tv-media-bias,talk.tv
Tallahassee Democrat,News Media,Center,https://www.allsides.com/news-source/tallahassee-democrat,tallahassee.com
Tampa Bay Times,News Media,Center,https://www.allsides.com/news-source/tampa-bay-times-media-bias,tampabay.com
